unidad,categoria,variable,subvariable,fecha,valor
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2009-11-30,1075.966869
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2009-12-31,997.5917399
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-01-31,992.2913991
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-02-28,1006.784957
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-03-31,1005.560037
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-04-30,1064.507172
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-05-31,1107.537868
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-06-30,1130.393238
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-07-31,1064.539856
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-08-31,1128.162935
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-09-30,1193.550436
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-10-31,1224.45723
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-11-30,1246.174549
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2010-12-31,1596.179971
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-01-31,1519.847198
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-02-28,1601.786909
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-03-31,1616.106493
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-04-30,1745.858175
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-05-31,1747.176273
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-06-30,1715.029622
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-07-31,1735.879798
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-08-31,2505.016003
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-09-30,2205.70872
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-10-31,2375.153186
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-11-30,2342.58073
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2011-12-31,2109.074518
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-01-31,2357.628352
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-02-29,2431.018261
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-03-31,2263.720403
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-04-30,2258.100011
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-05-31,2133.073688
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-06-30,2122.82519
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-07-31,2211.932138
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-08-31,2261.442727
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-09-30,2429.646916
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-10-31,2340.244249
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-11-30,2365.13304
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2012-12-31,2267.32126
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-01-31,2297.852542
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-02-28,2189.929094
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-03-31,2206.341004
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-04-30,2023.044226
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-05-31,1912.562336
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-06-30,1647.234817
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-07-31,1818.08401
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-08-31,1928.244953
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-09-30,1829.471366
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-10-31,1840.349675
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-11-30,1705.266
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2013-12-31,1647.399591
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-01-31,1706.567393
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-02-28,1823.492177
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-03-31,1774.022772
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-04-30,1776.454491
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-05-31,1719.645423
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-06-30,1804.936371
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-07-31,1776.307966
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-08-31,1765.732384
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-09-30,1664.413594
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-10-31,1640.27798
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-11-30,1634.79271
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2014-12-31,1642.31949
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-01-31,1722.464482
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-02-28,1652.548694
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-03-31,1624.429098
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-04-30,1651.806232
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-05-31,1627.307299
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-06-30,1616.589562
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-07-31,1491.741975
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-08-31,1554.441825
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-09-30,1544.17225
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-10-31,1571.762208
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-11-30,1450.359517
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2015-12-31,1455.1364
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-01-31,1528.792262
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-02-29,1678.981846
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-03-31,1679.517507
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-04-30,1735.171099
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-05-31,1651.613173
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-06-30,1813.795926
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-07-31,1838.392822
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-08-31,1803.703388
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-09-30,1818.017001
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-10-31,1754.926306
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-11-30,1638.060336
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2016-12-31,1594.651597
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-01-31,1647.565244
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-02-28,1719.214092
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-03-31,1711.000642
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-04-30,1737.722768
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-05-31,1735.371323
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-06-30,1712.054965
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-07-31,1745.383638
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-08-31,1798.019923
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-09-30,1768.665033
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-10-31,1753.590601
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-11-30,1766.640213
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2017-12-31,1787.104561
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-01-31,1849.575566
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-02-28,1818.336767
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-03-31,1827.127414
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-04-30,1824.591078
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-05-31,1792.234999
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-06-30,1721.274512
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-07-31,1684.632021
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-08-31,1654.770549
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-09-30,1632.004148
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-10-31,1686.310647
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-11-30,1687.542673
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2018-12-31,1768.091532
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-01-31,1823.534267
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-02-28,1821.789915
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-03-31,1782.598669
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-04-30,1767.430618
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-05-31,1779.464449
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-06-30,1944.814555
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-07-31,1975.363659
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-08-31,2108.965196
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-09-30,2068.540869
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-10-31,2066.308101
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-11-30,2013.54503
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Oro,2019-12-31,2093.423831
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Posición con el FMI,2008-12-31,13.73681375
millones de $us,Operaciones con el exterior,Reservas internacionales brutas del BCB,Posición con el FMI,2009-01-31,13.35447875
